img_id,image_name,img_height,img_width,img_ratio,image_path,mask_path,mosaic_idx,mosaic_position
786,zanzibar_4_12_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_12_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_12_14.png,476,
787,zanzibar_4_13_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_23.png,477,
788,zanzibar_4_09_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_35.png,478,
789,zanzibar_4_33_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_25.png,37,up_right
790,zanzibar_4_23_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_11.png,102,down_left
791,zanzibar_4_07_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_15.png,75,down_left
792,zanzibar_4_04_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_04_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_04_15.png,138,down_right
793,zanzibar_4_33_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_23.png,479,
794,zanzibar_4_24_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_18.png,130,down_left
795,zanzibar_4_19_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_15.png,480,
796,zanzibar_4_41_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_41_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_41_33.png,45,down_right
797,zanzibar_4_34_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_31.png,481,
798,zanzibar_4_39_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_39_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_39_30.png,30,down_right
799,zanzibar_4_17_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_26.png,31,down_right
800,zanzibar_4_36_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_36_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_36_20.png,108,down_left
801,zanzibar_4_10_27,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_27.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_27.png,84,up_left
802,zanzibar_4_03_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_03_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_03_13.png,113,down_right
803,zanzibar_4_27_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_33.png,71,down_left
804,zanzibar_4_42_27,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_27.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_27.png,20,down_right
805,zanzibar_4_14_24,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_24.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_24.png,482,
806,zanzibar_4_11_09,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_09.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_09.png,77,down_right
807,zanzibar_4_37_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_37_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_37_29.png,26,down_right
808,zanzibar_4_35_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_35_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_35_35.png,483,
809,zanzibar_4_10_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_33.png,97,up_right
810,zanzibar_4_31_05,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_05.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_05.png,125,up_right
811,zanzibar_4_33_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_35.png,484,
812,zanzibar_4_35_04,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_35_04.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_35_04.png,485,
813,zanzibar_4_43_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_43_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_43_33.png,486,
814,zanzibar_4_39_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_39_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_39_26.png,28,down_right
815,zanzibar_4_15_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_30.png,487,
816,zanzibar_4_42_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_30.png,32,down_right
817,zanzibar_4_18_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_18_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_18_10.png,27,up_right
818,zanzibar_4_26_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_21.png,98,down_left
819,zanzibar_4_36_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_36_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_36_34.png,33,down_right
820,zanzibar_4_09_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_19.png,90,down_left
821,zanzibar_4_09_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_33.png,488,
822,zanzibar_4_13_15,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_15.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_15.png,489,
823,zanzibar_4_13_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_14.png,1,up_right
824,zanzibar_4_02_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_02_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_02_10.png,82,up_left
825,zanzibar_4_19_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_20.png,8,down_right
826,zanzibar_4_19_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_21.png,490,
827,zanzibar_4_10_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_30.png,92,up_right
828,zanzibar_4_16_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_16_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_16_16.png,491,
829,zanzibar_4_30_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_10.png,492,
830,zanzibar_4_26_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_20.png,16,down_right
831,zanzibar_4_25_24,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_24.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_24.png,133,down_right
832,zanzibar_4_22_03,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_03.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_03.png,493,
833,zanzibar_4_30_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_12.png,76,up_right
834,zanzibar_4_34_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_22.png,126,up_left
835,zanzibar_4_13_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_19.png,494,
836,zanzibar_4_14_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_33.png,29,up_right
837,zanzibar_4_04_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_04_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_04_23.png,495,
838,zanzibar_4_24_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_11.png,73,up_left
839,zanzibar_4_33_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_20.png,14,up_left
840,zanzibar_4_32_09,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_09.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_09.png,9,up_left
841,zanzibar_4_21_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_28.png,496,
842,zanzibar_4_09_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_29.png,53,down_left
843,zanzibar_4_22_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_32.png,60,down_right
844,zanzibar_4_38_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_38_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_38_21.png,497,
845,zanzibar_4_10_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_22.png,498,
846,zanzibar_4_37_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_37_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_37_28.png,26,down_left
847,zanzibar_4_13_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_13_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_13_34.png,499,
848,zanzibar_4_34_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_18.png,65,down_right
849,zanzibar_4_23_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_16.png,5,down_left
850,zanzibar_4_33_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_33_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_33_13.png,58,down_left
851,zanzibar_4_06_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_06_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_06_23.png,500,
852,zanzibar_4_32_02,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_02.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_02.png,501,
853,zanzibar_4_24_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_19.png,130,down_right
854,zanzibar_4_41_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_41_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_41_20.png,502,
855,zanzibar_4_11_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_07.png,503,
856,zanzibar_4_21_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_08.png,66,up_right
857,zanzibar_4_08_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_08.png,106,up_left
858,zanzibar_4_20_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_33.png,74,down_right
859,zanzibar_4_02_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_02_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_02_16.png,57,down_left
860,zanzibar_4_10_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_14.png,4,down_right
861,zanzibar_4_12_10,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_12_10.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_12_10.png,135,up_left
862,zanzibar_4_12_37,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_12_37.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_12_37.png,504,
863,zanzibar_4_09_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_08.png,106,down_left
864,zanzibar_4_12_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_12_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_12_33.png,136,up_right
865,zanzibar_4_22_21,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_21.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_21.png,80,up_right
866,zanzibar_4_16_08,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_16_08.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_16_08.png,505,
867,zanzibar_4_01_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_01_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_01_14.png,506,
868,zanzibar_4_07_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_07_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_07_18.png,22,down_right
869,zanzibar_4_31_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_20.png,134,up_right
870,zanzibar_4_34_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_33.png,507,
871,zanzibar_4_19_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_13.png,19,up_left
872,zanzibar_4_22_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_22_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_22_36.png,48,up_right
873,zanzibar_4_03_14,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_03_14.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_03_14.png,138,up_left
874,zanzibar_4_27_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_25.png,72,up_right
875,zanzibar_4_30_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_32.png,508,
876,zanzibar_4_30_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_07.png,509,
877,zanzibar_4_32_27,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_27.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_27.png,110,down_left
878,zanzibar_4_11_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_36.png,105,up_right
879,zanzibar_4_32_25,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_25.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_25.png,510,
880,zanzibar_4_18_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_18_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_18_31.png,511,
881,zanzibar_4_20_37,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_37.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_37.png,512,
882,zanzibar_4_32_19,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_19.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_19.png,134,down_left
883,zanzibar_4_20_26,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_20_26.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_20_26.png,117,down_right
884,zanzibar_4_08_13,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_13.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_13.png,513,
885,zanzibar_4_28_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_12.png,15,up_right
886,zanzibar_4_11_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_32.png,97,down_left
887,zanzibar_4_14_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_23.png,514,
888,zanzibar_4_14_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_14_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_14_16.png,515,
889,zanzibar_4_44_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_44_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_44_31.png,516,
890,zanzibar_4_26_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_34.png,71,up_right
891,zanzibar_4_08_17,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_08_17.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_08_17.png,517,
892,zanzibar_4_15_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_15_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_15_36.png,518,
893,zanzibar_4_19_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_07.png,95,up_right
894,zanzibar_4_30_36,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_36.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_36.png,67,down_right
895,zanzibar_4_32_20,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_32_20.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_32_20.png,134,down_right
896,zanzibar_4_28_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_18.png,519,
897,zanzibar_4_09_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_23.png,120,up_left
898,zanzibar_4_11_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_29.png,92,down_left
899,zanzibar_4_31_30,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_31_30.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_31_30.png,21,up_left
900,zanzibar_4_42_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_23.png,70,up_left
901,zanzibar_4_25_04,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_04.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_04.png,520,
902,zanzibar_4_34_34,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_34_34.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_34_34.png,521,
903,zanzibar_4_03_24,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_03_24.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_03_24.png,522,
904,zanzibar_4_27_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_18.png,0,down_right
905,zanzibar_4_17_29,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_17_29.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_17_29.png,523,
906,zanzibar_4_26_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_26_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_26_16.png,524,
907,zanzibar_4_09_11,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_09_11.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_09_11.png,109,up_left
908,zanzibar_4_21_37,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_37.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_37.png,525,
909,zanzibar_4_06_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_06_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_06_12.png,63,up_right
910,zanzibar_4_25_23,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_23.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_23.png,133,down_left
911,zanzibar_4_27_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_28.png,526,
912,zanzibar_4_42_32,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_42_32.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_42_32.png,527,
913,zanzibar_4_10_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_10_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_10_07.png,528,
914,zanzibar_4_24_28,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_28.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_28.png,529,
915,zanzibar_4_27_07,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_27_07.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_27_07.png,137,down_right
916,zanzibar_4_21_33,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_21_33.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_21_33.png,530,
917,zanzibar_4_24_37,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_24_37.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_24_37.png,531,
918,zanzibar_4_19_16,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_19_16.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_19_16.png,532,
919,zanzibar_4_11_12,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_11_12.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_11_12.png,533,
920,zanzibar_4_30_31,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_30_31.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_30_31.png,534,
921,zanzibar_4_28_35,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_28_35.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_28_35.png,119,down_left
922,zanzibar_4_16_06,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_16_06.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_16_06.png,535,
923,zanzibar_4_25_22,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_25_22.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_25_22.png,98,up_right
924,zanzibar_4_23_18,1024,1024,1.0,/home/daragaki/considition-challenge/all/Images/zanzibar_4_23_18.jpg,/home/daragaki/Training_dataset/Masks/all/zanzibar_4_23_18.png,130,up_left
